LAT,LON,YEAR,MO,DY,T2M
37.72531,-97.79759,2006,1,22,3.35
37.72531,-97.79759,2006,1,23,2.45
37.72531,-97.79759,2006,1,24,5.7
37.72531,-97.79759,2006,1,25,5.68
37.72531,-97.79759,2006,1,26,7.68
37.72531,-97.79759,2006,1,27,8.86
37.72531,-97.79759,2006,1,28,10.89
37.72531,-97.79759,2006,1,29,5.89
37.72531,-97.79759,2006,1,30,4.63
37.72531,-97.79759,2006,1,31,7.84
37.72531,-97.79759,2006,2,1,7.39
37.72531,-97.79759,2006,2,2,7.75
37.72531,-97.79759,2006,2,3,4.06
37.72531,-97.79759,2006,2,4,0.76
37.72531,-97.79759,2006,2,5,2.63
37.72531,-97.79759,2006,2,6,0.56
37.72531,-97.79759,2006,2,7,1.65
37.72531,-97.79759,2006,2,8,-0.16
37.72531,-97.79759,2006,2,9,0.93
37.72531,-97.79759,2006,2,10,1.32
37.72531,-97.79759,2006,2,11,-3.47
37.72531,-97.79759,2006,2,12,-1.77
37.72531,-97.79759,2006,2,13,2.85
37.72531,-97.79759,2006,2,14,5.51
37.72531,-97.79759,2006,2,15,4.09
37.72531,-97.79759,2006,2,16,-2.89
37.72531,-97.79759,2006,2,17,-6.67
37.72531,-97.79759,2006,2,18,-10.24
37.72531,-97.79759,2006,2,19,-6.67
37.72531,-97.79759,2006,2,20,-2.57
37.72531,-97.79759,2006,2,21,0.6
37.72531,-97.79759,2006,2,22,2.71
37.72531,-97.79759,2006,2,23,4.72
37.72531,-97.79759,2006,2,24,7.15
37.72531,-97.79759,2006,2,25,1.03
37.72531,-97.79759,2006,2,26,3.44
37.72531,-97.79759,2006,2,27,10.67
37.72531,-97.79759,2006,2,28,13.74
37.72531,-97.79759,2006,3,1,16.31
37.72531,-97.79759,2006,3,2,9.63
37.72531,-97.79759,2006,3,3,5.9
37.72531,-97.79759,2006,3,4,9.14
37.72531,-97.79759,2006,3,5,12.15
37.72531,-97.79759,2006,3,6,11.43
37.72531,-97.79759,2006,3,7,15.7
37.72531,-97.79759,2006,3,8,15.8
37.72531,-97.79759,2006,3,9,7.37
37.72531,-97.79759,2006,3,10,10.55
37.72531,-97.79759,2006,3,11,11.15
37.72531,-97.79759,2006,3,12,15.22
37.72531,-97.79759,2006,3,13,5.02
37.72531,-97.79759,2006,3,14,6.97
37.72531,-97.79759,2006,3,15,10.89
37.72531,-97.79759,2006,3,16,8.17
37.72531,-97.79759,2006,3,17,4.67
37.72531,-97.79759,2006,3,18,5.19
37.72531,-97.79759,2006,3,19,3.59
37.72531,-97.79759,2006,3,20,1.81
37.72531,-97.79759,2006,3,21,0.53
37.72531,-97.79759,2006,3,22,-0.63
37.72531,-97.79759,2006,3,23,-0.42
37.72531,-97.79759,2006,3,24,1.34
37.72531,-97.79759,2006,3,25,3.66
37.72531,-97.79759,2006,3,26,10.03
37.72531,-97.79759,2006,3,27,9.66
37.72531,-97.79759,2006,3,28,9.19
37.72531,-97.79759,2006,3,29,13.75
37.72531,-97.79759,2006,3,30,17.55
37.72531,-97.79759,2006,3,31,14.7
37.72531,-97.79759,2006,4,1,17.74
37.72531,-97.79759,2006,4,2,17.15
37.72531,-97.79759,2006,4,3,11.14
37.72531,-97.79759,2006,4,4,12.57
37.72531,-97.79759,2006,4,5,20.56
37.72531,-97.79759,2006,4,6,20.23
37.72531,-97.79759,2006,4,7,10.65
37.72531,-97.79759,2006,4,8,8.69
37.72531,-97.79759,2006,4,9,13.42
37.72531,-97.79759,2006,4,10,18.33
37.72531,-97.79759,2006,4,11,19.99
37.72531,-97.79759,2006,4,12,18.93
37.72531,-97.79759,2006,4,13,25.13
37.72531,-97.79759,2006,4,14,24.91
37.72531,-97.79759,2006,4,15,24.05
37.72531,-97.79759,2006,4,16,22.75
37.72531,-97.79759,2006,4,17,22.51
37.72531,-97.79759,2006,4,18,18.67
37.72531,-97.79759,2006,4,19,14.7
37.72531,-97.79759,2006,4,20,16.1
37.72531,-97.79759,2006,4,21,19.02
37.72531,-97.79759,2006,4,22,23.66
37.72531,-97.79759,2006,4,23,24.91
37.72531,-97.79759,2006,4,24,20.49
37.72531,-97.79759,2006,4,25,9.16
37.72531,-97.79759,2006,4,26,9.84
37.72531,-97.79759,2006,4,27,15.39
37.72531,-97.79759,2006,4,28,15.97
37.72531,-97.79759,2006,4,29,13.95
37.72531,-97.79759,2006,4,30,15.7
37.72531,-97.79759,2006,5,1,16.19
37.72531,-97.79759,2006,5,2,19.26
37.72531,-97.79759,2006,5,3,18.37
37.72531,-97.79759,2006,5,4,12.6
37.72531,-97.79759,2006,5,5,13.19
37.72531,-97.79759,2006,5,6,11.41
37.72531,-97.79759,2006,5,7,14.3
37.72531,-97.79759,2006,5,8,19.73
37.72531,-97.79759,2006,5,9,20.05
37.72531,-97.79759,2006,5,10,13.55
37.72531,-97.79759,2006,5,11,13.01
37.72531,-97.79759,2006,5,12,15.62
37.72531,-97.79759,2006,5,13,18.2
37.72531,-97.79759,2006,5,14,15.3
37.72531,-97.79759,2006,5,15,15.34
37.72531,-97.79759,2006,5,16,16.31
37.72531,-97.79759,2006,5,17,19.87
37.72531,-97.79759,2006,5,18,21.61
37.72531,-97.79759,2006,5,19,26.42
37.72531,-97.79759,2006,5,20,24.2
37.72531,-97.79759,2006,5,21,24.38
37.72531,-97.79759,2006,5,22,25.3
37.72531,-97.79759,2006,5,23,26.89
37.72531,-97.79759,2006,5,24,27.47
37.72531,-97.79759,2006,5,25,27.16
37.72531,-97.79759,2006,5,26,27.27
37.72531,-97.79759,2006,5,27,28.21
37.72531,-97.79759,2006,5,28,27.18
37.72531,-97.79759,2006,5,29,27.25
37.72531,-97.79759,2006,5,30,23.22
37.72531,-97.79759,2006,5,31,23.83
37.72531,-97.79759,2006,6,1,22.72
37.72531,-97.79759,2006,6,2,23.17
37.72531,-97.79759,2006,6,3,23.64
37.72531,-97.79759,2006,6,4,25.74
37.72531,-97.79759,2006,6,5,24.73
37.72531,-97.79759,2006,6,6,26.52
37.72531,-97.79759,2006,6,7,27.07
37.72531,-97.79759,2006,6,8,27.22
37.72531,-97.79759,2006,6,9,28.45
37.72531,-97.79759,2006,6,10,30.4
37.72531,-97.79759,2006,6,11,27.6
37.72531,-97.79759,2006,6,12,22.9
37.72531,-97.79759,2006,6,13,23.77
37.72531,-97.79759,2006,6,14,26.22
37.72531,-97.79759,2006,6,15,27.61
37.72531,-97.79759,2006,6,16,27.62
37.72531,-97.79759,2006,6,17,23.87
37.72531,-97.79759,2006,6,18,25.2
37.72531,-97.79759,2006,6,19,27.3
37.72531,-97.79759,2006,6,20,28.36
37.72531,-97.79759,2006,6,21,26.64
37.72531,-97.79759,2006,6,22,23.61
37.72531,-97.79759,2006,6,23,23.16
37.72531,-97.79759,2006,6,24,24.3
37.72531,-97.79759,2006,6,25,23.39
37.72531,-97.79759,2006,6,26,22.38
37.72531,-97.79759,2006,6,27,24.76
37.72531,-97.79759,2006,6,28,26.83
37.72531,-97.79759,2006,6,29,27.21
37.72531,-97.79759,2006,6,30,27.94
37.72531,-97.79759,2006,7,1,28.89
37.72531,-97.79759,2006,7,2,29.86
37.72531,-97.79759,2006,7,3,30.26
37.72531,-97.79759,2006,7,4,26.68
37.72531,-97.79759,2006,7,5,25.23
37.72531,-97.79759,2006,7,6,24.68
37.72531,-97.79759,2006,7,7,25.25
37.72531,-97.79759,2006,7,8,24.12
37.72531,-97.79759,2006,7,9,24.67
37.72531,-97.79759,2006,7,10,26.48
37.72531,-97.79759,2006,7,11,28.63
37.72531,-97.79759,2006,7,12,29.51
37.72531,-97.79759,2006,7,13,31.45
37.72531,-97.79759,2006,7,14,29.72
37.72531,-97.79759,2006,7,15,30.66
37.72531,-97.79759,2006,7,16,32.86
37.72531,-97.79759,2006,7,17,34.01
37.72531,-97.79759,2006,7,18,34.25
37.72531,-97.79759,2006,7,19,34.6
37.72531,-97.79759,2006,7,20,34.85
37.72531,-97.79759,2006,7,21,27.72
37.72531,-97.79759,2006,7,22,25.95
37.72531,-97.79759,2006,7,23,26.79
37.72531,-97.79759,2006,7,24,29.19
37.72531,-97.79759,2006,7,25,32.68
37.72531,-97.79759,2006,7,26,32.37
37.72531,-97.79759,2006,7,27,25.96
37.72531,-97.79759,2006,7,28,28.81
37.72531,-97.79759,2006,7,29,30.18
37.72531,-97.79759,2006,7,30,31.31
37.72531,-97.79759,2006,7,31,31.73
37.72531,-97.79759,2006,8,1,31.95
37.72531,-97.79759,2006,8,2,29.36
37.72531,-97.79759,2006,8,3,26.11
37.72531,-97.79759,2006,8,4,27.34
37.72531,-97.79759,2006,8,5,31.06
37.72531,-97.79759,2006,8,6,32.25
37.72531,-97.79759,2006,8,7,31.54
37.72531,-97.79759,2006,8,8,31.03
37.72531,-97.79759,2006,8,9,33.4
37.72531,-97.79759,2006,8,10,32.53
37.72531,-97.79759,2006,8,11,29.84
37.72531,-97.79759,2006,8,12,31.3
37.72531,-97.79759,2006,8,13,30.57
37.72531,-97.79759,2006,8,14,24.19
37.72531,-97.79759,2006,8,15,25.26
37.72531,-97.79759,2006,8,16,27.85
37.72531,-97.79759,2006,8,17,29.31
37.72531,-97.79759,2006,8,18,30.59
37.72531,-97.79759,2006,8,19,24.97
37.72531,-97.79759,2006,8,20,24.68
37.72531,-97.79759,2006,8,21,21.72
37.72531,-97.79759,2006,8,22,24.95
37.72531,-97.79759,2006,8,23,26.97
37.72531,-97.79759,2006,8,24,28.62
37.72531,-97.79759,2006,8,25,29.43
37.72531,-97.79759,2006,8,26,23.01
37.72531,-97.79759,2006,8,27,23.15
37.72531,-97.79759,2006,8,28,22.15
37.72531,-97.79759,2006,8,29,20.29
37.72531,-97.79759,2006,8,30,22.61
37.72531,-97.79759,2006,8,31,23.01
37.72531,-97.79759,2006,9,1,22.64
37.72531,-97.79759,2006,9,2,18.18
37.72531,-97.79759,2006,9,3,20.28
37.72531,-97.79759,2006,9,4,20.31
37.72531,-97.79759,2006,9,5,19.7
37.72531,-97.79759,2006,9,6,21.63
37.72531,-97.79759,2006,9,7,21.59
37.72531,-97.79759,2006,9,8,21.19
37.72531,-97.79759,2006,9,9,22.82
37.72531,-97.79759,2006,9,10,22.93
37.72531,-97.79759,2006,9,11,20.23
37.72531,-97.79759,2006,9,12,18.26
37.72531,-97.79759,2006,9,13,20.57
37.72531,-97.79759,2006,9,14,21.92
37.72531,-97.79759,2006,9,15,25.08
37.72531,-97.79759,2006,9,16,27.81
37.72531,-97.79759,2006,9,17,17.99
37.72531,-97.79759,2006,9,18,16.1
37.72531,-97.79759,2006,9,19,15.33
37.72531,-97.79759,2006,9,20,20.7
37.72531,-97.79759,2006,9,21,19.59
37.72531,-97.79759,2006,9,22,19.55
37.72531,-97.79759,2006,9,23,16.3
37.72531,-97.79759,2006,9,24,15.94
37.72531,-97.79759,2006,9,25,18.62
37.72531,-97.79759,2006,9,26,21.22
37.72531,-97.79759,2006,9,27,17.62
37.72531,-97.79759,2006,9,28,13.12
37.72531,-97.79759,2006,9,29,17.91
37.72531,-97.79759,2006,9,30,21.38
37.72531,-97.79759,2006,10,1,24.45
37.72531,-97.79759,2006,10,2,26.06
37.72531,-97.79759,2006,10,3,26.29
37.72531,-97.79759,2006,10,4,19.73
37.72531,-97.79759,2006,10,5,17.93
37.72531,-97.79759,2006,10,6,20.47
37.72531,-97.79759,2006,10,7,20.86
37.72531,-97.79759,2006,10,8,19.69
37.72531,-97.79759,2006,10,9,14.09
37.72531,-97.79759,2006,10,10,10.73
37.72531,-97.79759,2006,10,11,9.62
37.72531,-97.79759,2006,10,12,7.51
37.72531,-97.79759,2006,10,13,9.68
37.72531,-97.79759,2006,10,14,13.35
37.72531,-97.79759,2006,10,15,14.74
37.72531,-97.79759,2006,10,16,14.47
37.72531,-97.79759,2006,10,17,16.49
37.72531,-97.79759,2006,10,18,8.11
37.72531,-97.79759,2006,10,19,7.9
37.72531,-97.79759,2006,10,20,12.9
37.72531,-97.79759,2006,10,21,5.78
37.72531,-97.79759,2006,10,22,5.34
37.72531,-97.79759,2006,10,23,6.62
37.72531,-97.79759,2006,10,24,11.57
37.72531,-97.79759,2006,10,25,15.94
37.72531,-97.79759,2006,10,26,14.07
37.72531,-97.79759,2006,10,27,9.52
37.72531,-97.79759,2006,10,28,12.09
37.72531,-97.79759,2006,10,29,15.05
37.72531,-97.79759,2006,10,30,14.23
37.72531,-97.79759,2006,10,31,2.51
37.72531,-97.79759,2006,11,1,3.04
37.72531,-97.79759,2006,11,2,3.88
37.72531,-97.79759,2006,11,3,5.77
37.72531,-97.79759,2006,11,4,10.45
37.72531,-97.79759,2006,11,5,11.25
37.72531,-97.79759,2006,11,6,11.71
37.72531,-97.79759,2006,11,7,13.92
37.72531,-97.79759,2006,11,8,17.3
37.72531,-97.79759,2006,11,9,16.43
37.72531,-97.79759,2006,11,10,7.43
37.72531,-97.79759,2006,11,11,3.99
37.72531,-97.79759,2006,11,12,7.86
37.72531,-97.79759,2006,11,13,6.47
37.72531,-97.79759,2006,11,14,7.76
37.72531,-97.79759,2006,11,15,4.14
37.72531,-97.79759,2006,11,16,2.66
37.72531,-97.79759,2006,11,17,8.16
37.72531,-97.79759,2006,11,18,3.47
37.72531,-97.79759,2006,11,19,4.05
37.72531,-97.79759,2006,11,20,4.07
37.72531,-97.79759,2006,11,21,8.21
37.72531,-97.79759,2006,11,22,8.83
37.72531,-97.79759,2006,11,23,10.89
37.72531,-97.79759,2006,11,24,9.29
37.72531,-97.79759,2006,11,25,9.85
37.72531,-97.79759,2006,11,26,13.29
37.72531,-97.79759,2006,11,27,11.55
37.72531,-97.79759,2006,11,28,13.58
37.72531,-97.79759,2006,11,29,-2.6
37.72531,-97.79759,2006,11,30,-5.52
37.72531,-97.79759,2006,12,1,-2.01
37.72531,-97.79759,2006,12,2,-0.92
37.72531,-97.79759,2006,12,3,-2.52
37.72531,-97.79759,2006,12,4,0.66
37.72531,-97.79759,2006,12,5,1.9
37.72531,-97.79759,2006,12,6,3.56
37.72531,-97.79759,2006,12,7,-5.19
37.72531,-97.79759,2006,12,8,-1.19
37.72531,-97.79759,2006,12,9,3.03
37.72531,-97.79759,2006,12,10,4.64
37.72531,-97.79759,2006,12,11,8.02
37.72531,-97.79759,2006,12,12,5.84
37.72531,-97.79759,2006,12,13,7.38
37.72531,-97.79759,2006,12,14,9.19
37.72531,-97.79759,2006,12,15,8.51
37.72531,-97.79759,2006,12,16,7.71
37.72531,-97.79759,2006,12,17,4
37.72531,-97.79759,2006,12,18,1.66
37.72531,-97.79759,2006,12,19,2.12
37.72531,-97.79759,2006,12,20,6.99
37.72531,-97.79759,2006,12,21,2.63
37.72531,-97.79759,2006,12,22,0.37
37.72531,-97.79759,2006,12,23,-0.19
37.72531,-97.79759,2006,12,24,1.25
37.72531,-97.79759,2006,12,25,-0.55
37.72531,-97.79759,2006,12,26,0.69
37.72531,-97.79759,2006,12,27,4.4
37.72531,-97.79759,2006,12,28,8.19
37.72531,-97.79759,2006,12,29,10.99
37.72531,-97.79759,2006,12,30,8.73
37.72531,-97.79759,2006,12,31,-0.49
37.72531,-97.79759,2007,1,1,-1.54
37.72531,-97.79759,2007,1,2,-0.1
37.72531,-97.79759,2007,1,3,3.57
37.72531,-97.79759,2007,1,4,5.51
37.72531,-97.79759,2007,1,5,2.86
37.72531,-97.79759,2007,1,6,0.65
37.72531,-97.79759,2007,1,7,0.08
37.72531,-97.79759,2007,1,8,3.26
37.72531,-97.79759,2007,1,9,1.39
37.72531,-97.79759,2007,1,10,5.24
37.72531,-97.79759,2007,1,11,7.1
37.72531,-97.79759,2007,1,12,-6.59
37.72531,-97.79759,2007,1,13,-6.96
37.72531,-97.79759,2007,1,14,-7.99
37.72531,-97.79759,2007,1,15,-9.81
37.72531,-97.79759,2007,1,16,-9.81
37.72531,-97.79759,2007,1,17,-7.36
37.72531,-97.79759,2007,1,18,-2.99
37.72531,-97.79759,2007,1,19,-2.16
37.72531,-97.79759,2007,1,20,-1.82
37.72531,-97.79759,2007,1,21,-2.71
37.72531,-97.79759,2007,1,22,-5.23
37.72531,-97.79759,2007,1,23,-3.31
37.72531,-97.79759,2007,1,24,-0.17
37.72531,-97.79759,2007,1,25,1.08
37.72531,-97.79759,2007,1,26,2.56
37.72531,-97.79759,2007,1,27,-1.61
37.72531,-97.79759,2007,1,28,-2.83
37.72531,-97.79759,2007,1,29,-0.42
37.72531,-97.79759,2007,1,30,-6.2
37.72531,-97.79759,2007,1,31,-4.48
37.72531,-97.79759,2007,2,1,-3.06
37.72531,-97.79759,2007,2,2,-7.91
37.72531,-97.79759,2007,2,3,-7.26
37.72531,-97.79759,2007,2,4,-4.3
37.72531,-97.79759,2007,2,5,-0.06
37.72531,-97.79759,2007,2,6,3.88
37.72531,-97.79759,2007,2,7,-2.25
37.72531,-97.79759,2007,2,8,-2.25
37.72531,-97.79759,2007,2,9,-3.01
37.72531,-97.79759,2007,2,10,-3.7
37.72531,-97.79759,2007,2,11,0.51
37.72531,-97.79759,2007,2,12,1.42
37.72531,-97.79759,2007,2,13,-4.85
37.72531,-97.79759,2007,2,14,-10.12
37.72531,-97.79759,2007,2,15,-12.11
37.72531,-97.79759,2007,2,16,-4.5
37.72531,-97.79759,2007,2,17,0.02
37.72531,-97.79759,2007,2,18,4.23
37.72531,-97.79759,2007,2,19,6.81
37.72531,-97.79759,2007,2,20,5
37.72531,-97.79759,2007,2,21,7.71
37.72531,-97.79759,2007,2,22,7.03
37.72531,-97.79759,2007,2,23,13.36
37.72531,-97.79759,2007,2,24,10.17
37.72531,-97.79759,2007,2,25,3.35
37.72531,-97.79759,2007,2,26,3.94
37.72531,-97.79759,2007,2,27,7.06
37.72531,-97.79759,2007,2,28,9.97
37.72531,-97.79759,2007,3,1,4.47
37.72531,-97.79759,2007,3,2,2.82
37.72531,-97.79759,2007,3,3,-1.18
37.72531,-97.79759,2007,3,4,4.01
37.72531,-97.79759,2007,3,5,8.25
37.72531,-97.79759,2007,3,6,9.67
37.72531,-97.79759,2007,3,7,4.58
37.72531,-97.79759,2007,3,8,8.58
37.72531,-97.79759,2007,3,9,12.7
37.72531,-97.79759,2007,3,10,10.91
37.72531,-97.79759,2007,3,11,10.59
37.72531,-97.79759,2007,3,12,13.79
37.72531,-97.79759,2007,3,13,15.63
37.72531,-97.79759,2007,3,14,14.45
37.72531,-97.79759,2007,3,15,6.94
37.72531,-97.79759,2007,3,16,7.02
37.72531,-97.79759,2007,3,17,11.29
37.72531,-97.79759,2007,3,18,13.64
37.72531,-97.79759,2007,3,19,14.93
37.72531,-97.79759,2007,3,20,15.82
37.72531,-97.79759,2007,3,21,19.33
37.72531,-97.79759,2007,3,22,17.26
37.72531,-97.79759,2007,3,23,18.37
37.72531,-97.79759,2007,3,24,18.45
37.72531,-97.79759,2007,3,25,17.76
37.72531,-97.79759,2007,3,26,16.82
37.72531,-97.79759,2007,3,27,15.98
37.72531,-97.79759,2007,3,28,18.05
37.72531,-97.79759,2007,3,29,17.65
37.72531,-97.79759,2007,3,30,13.88
37.72531,-97.79759,2007,3,31,11.28
37.72531,-97.79759,2007,4,1,13.85
37.72531,-97.79759,2007,4,2,17.68
37.72531,-97.79759,2007,4,3,12.07
37.72531,-97.79759,2007,4,4,4.55
37.72531,-97.79759,2007,4,5,0.63
37.72531,-97.79759,2007,4,6,-0.93
37.72531,-97.79759,2007,4,7,-1.76
37.72531,-97.79759,2007,4,8,1.37
37.72531,-97.79759,2007,4,9,5.11
37.72531,-97.79759,2007,4,10,7.31
37.72531,-97.79759,2007,4,11,7.78
37.72531,-97.79759,2007,4,12,5.54
37.72531,-97.79759,2007,4,13,2.62
37.72531,-97.79759,2007,4,14,4.06
37.72531,-97.79759,2007,4,15,9.09
37.72531,-97.79759,2007,4,16,12.01
37.72531,-97.79759,2007,4,17,11.91
37.72531,-97.79759,2007,4,18,13.59
37.72531,-97.79759,2007,4,19,16.01
37.72531,-97.79759,2007,4,20,18.53
37.72531,-97.79759,2007,4,21,18.72
37.72531,-97.79759,2007,4,22,17.83
37.72531,-97.79759,2007,4,23,17.01
37.72531,-97.79759,2007,4,24,19.63
37.72531,-97.79759,2007,4,25,11.89
37.72531,-97.79759,2007,4,26,12.18
37.72531,-97.79759,2007,4,27,14.05
37.72531,-97.79759,2007,4,28,17.2
37.72531,-97.79759,2007,4,29,19.43
37.72531,-97.79759,2007,4,30,18.92
37.72531,-97.79759,2007,5,1,17.63
37.72531,-97.79759,2007,5,2,17.36
37.72531,-97.79759,2007,5,3,17.95
37.72531,-97.79759,2007,5,4,21.69
37.72531,-97.79759,2007,5,5,22.94
37.72531,-97.79759,2007,5,6,22.28
37.72531,-97.79759,2007,5,7,17.83
37.72531,-97.79759,2007,5,8,17.92
37.72531,-97.79759,2007,5,9,19.47
37.72531,-97.79759,2007,5,10,20.22
37.72531,-97.79759,2007,5,11,21.14
37.72531,-97.79759,2007,5,12,22.32
37.72531,-97.79759,2007,5,13,22.09
37.72531,-97.79759,2007,5,14,22.64
37.72531,-97.79759,2007,5,15,15.82
37.72531,-97.79759,2007,5,16,15.48
37.72531,-97.79759,2007,5,17,17.29
37.72531,-97.79759,2007,5,18,17.09
37.72531,-97.79759,2007,5,19,17.9
37.72531,-97.79759,2007,5,20,20.01
37.72531,-97.79759,2007,5,21,20.11
37.72531,-97.79759,2007,5,22,21.14
37.72531,-97.79759,2007,5,23,22.25
37.72531,-97.79759,2007,5,24,17.34
37.72531,-97.79759,2007,5,25,18.6
37.72531,-97.79759,2007,5,26,20.48
37.72531,-97.79759,2007,5,27,19.56
37.72531,-97.79759,2007,5,28,20.36
37.72531,-97.79759,2007,5,29,20.72
37.72531,-97.79759,2007,5,30,19.34
37.72531,-97.79759,2007,5,31,20.84
37.72531,-97.79759,2007,6,1,20.57
37.72531,-97.79759,2007,6,2,19.41
37.72531,-97.79759,2007,6,3,20.44
37.72531,-97.79759,2007,6,4,21.06
37.72531,-97.79759,2007,6,5,21.95
37.72531,-97.79759,2007,6,6,24.35
37.72531,-97.79759,2007,6,7,23.94
37.72531,-97.79759,2007,6,8,17
37.72531,-97.79759,2007,6,9,20.58
37.72531,-97.79759,2007,6,10,23.49
37.72531,-97.79759,2007,6,11,25.46
37.72531,-97.79759,2007,6,12,25.69
37.72531,-97.79759,2007,6,13,22.43
37.72531,-97.79759,2007,6,14,21
37.72531,-97.79759,2007,6,15,22.04
37.72531,-97.79759,2007,6,16,23.25
37.72531,-97.79759,2007,6,17,22.85
37.72531,-97.79759,2007,6,18,24.11
37.72531,-97.79759,2007,6,19,24.3
37.72531,-97.79759,2007,6,20,24.68
37.72531,-97.79759,2007,6,21,24.18
37.72531,-97.79759,2007,6,22,24.34
37.72531,-97.79759,2007,6,23,25.27
37.72531,-97.79759,2007,6,24,25.69
37.72531,-97.79759,2007,6,25,25.22
37.72531,-97.79759,2007,6,26,23.09
37.72531,-97.79759,2007,6,27,22.5
37.72531,-97.79759,2007,6,28,20.36
37.72531,-97.79759,2007,6,29,19.92
37.72531,-97.79759,2007,6,30,22.64
37.72531,-97.79759,2007,7,1,22.58
37.72531,-97.79759,2007,7,2,23.8
37.72531,-97.79759,2007,7,3,25.01
37.72531,-97.79759,2007,7,4,25.47
37.72531,-97.79759,2007,7,5,25.07
37.72531,-97.79759,2007,7,6,25.57
37.72531,-97.79759,2007,7,7,25.2
37.72531,-97.79759,2007,7,8,25.88
37.72531,-97.79759,2007,7,9,24.77
37.72531,-97.79759,2007,7,10,23.29
37.72531,-97.79759,2007,7,11,21.64
37.72531,-97.79759,2007,7,12,21.11
37.72531,-97.79759,2007,7,13,23.46
37.72531,-97.79759,2007,7,14,25.32
37.72531,-97.79759,2007,7,15,26.29
37.72531,-97.79759,2007,7,16,26.03
37.72531,-97.79759,2007,7,17,26.32
37.72531,-97.79759,2007,7,18,26.67
37.72531,-97.79759,2007,7,19,26.41
37.72531,-97.79759,2007,7,20,26.82
37.72531,-97.79759,2007,7,21,26.98
37.72531,-97.79759,2007,7,22,27.06
37.72531,-97.79759,2007,7,23,26.08
37.72531,-97.79759,2007,7,24,26.18
37.72531,-97.79759,2007,7,25,25.18
37.72531,-97.79759,2007,7,26,26.04
37.72531,-97.79759,2007,7,27,26.76
37.72531,-97.79759,2007,7,28,27.46
37.72531,-97.79759,2007,7,29,27.21
37.72531,-97.79759,2007,7,30,25.65
37.72531,-97.79759,2007,7,31,25.49
37.72531,-97.79759,2007,8,1,26.03
37.72531,-97.79759,2007,8,2,26.25
37.72531,-97.79759,2007,8,3,27.37
37.72531,-97.79759,2007,8,4,28.03
37.72531,-97.79759,2007,8,5,29.18
37.72531,-97.79759,2007,8,6,29.44
37.72531,-97.79759,2007,8,7,29.52
37.72531,-97.79759,2007,8,8,29.59
37.72531,-97.79759,2007,8,9,28.93
37.72531,-97.79759,2007,8,10,28.86
37.72531,-97.79759,2007,8,11,28.99
37.72531,-97.79759,2007,8,12,30.21
37.72531,-97.79759,2007,8,13,29.63
37.72531,-97.79759,2007,8,14,29.89
37.72531,-97.79759,2007,8,15,30.47
37.72531,-97.79759,2007,8,16,30.23
37.72531,-97.79759,2007,8,17,28.6
37.72531,-97.79759,2007,8,18,25.87
37.72531,-97.79759,2007,8,19,27.42
37.72531,-97.79759,2007,8,20,29.31
37.72531,-97.79759,2007,8,21,27.62
37.72531,-97.79759,2007,8,22,27.82
37.72531,-97.79759,2007,8,23,27.11
37.72531,-97.79759,2007,8,24,24.19
37.72531,-97.79759,2007,8,25,23.71
37.72531,-97.79759,2007,8,26,26.44
37.72531,-97.79759,2007,8,27,27.83
37.72531,-97.79759,2007,8,28,27.58
37.72531,-97.79759,2007,8,29,23.43
37.72531,-97.79759,2007,8,30,23.44
37.72531,-97.79759,2007,8,31,23.68
37.72531,-97.79759,2007,9,1,22.76
37.72531,-97.79759,2007,9,2,23.38
37.72531,-97.79759,2007,9,3,24.18
37.72531,-97.79759,2007,9,4,24.78
37.72531,-97.79759,2007,9,5,23.95
37.72531,-97.79759,2007,9,6,27.22
37.72531,-97.79759,2007,9,7,24.97
37.72531,-97.79759,2007,9,8,23.21
37.72531,-97.79759,2007,9,9,21.02
37.72531,-97.79759,2007,9,10,17.54
37.72531,-97.79759,2007,9,11,18.72
37.72531,-97.79759,2007,9,12,20.34
37.72531,-97.79759,2007,9,13,21.98
37.72531,-97.79759,2007,9,14,16.13
37.72531,-97.79759,2007,9,15,15.85
37.72531,-97.79759,2007,9,16,24.59
37.72531,-97.79759,2007,9,17,24.55
37.72531,-97.79759,2007,9,18,23.37
37.72531,-97.79759,2007,9,19,24.68
37.72531,-97.79759,2007,9,20,25.17
37.72531,-97.79759,2007,9,21,25.55
37.72531,-97.79759,2007,9,22,24.43
37.72531,-97.79759,2007,9,23,24.82
37.72531,-97.79759,2007,9,24,24.85
37.72531,-97.79759,2007,9,25,18.35
37.72531,-97.79759,2007,9,26,18.13
37.72531,-97.79759,2007,9,27,20.77
37.72531,-97.79759,2007,9,28,21.26
37.72531,-97.79759,2007,9,29,22.68
37.72531,-97.79759,2007,9,30,20.81
37.72531,-97.79759,2007,10,1,20.44
37.72531,-97.79759,2007,10,2,22
37.72531,-97.79759,2007,10,3,18.79
37.72531,-97.79759,2007,10,4,24.09
37.72531,-97.79759,2007,10,5,24.83
37.72531,-97.79759,2007,10,6,24.61
37.72531,-97.79759,2007,10,7,24.7
37.72531,-97.79759,2007,10,8,17.39
37.72531,-97.79759,2007,10,9,18.86
37.72531,-97.79759,2007,10,10,16.17
37.72531,-97.79759,2007,10,11,14.24
37.72531,-97.79759,2007,10,12,17.74
37.72531,-97.79759,2007,10,13,20.11
37.72531,-97.79759,2007,10,14,18.33
37.72531,-97.79759,2007,10,15,11.11
37.72531,-97.79759,2007,10,16,14.35
